0 	1
0.01 	1
0.02 	1
0.03 	1
0.04 	1
0.05 	1
0.06 	1
0.07 	1
0.08 	1
0.09 	1
0.1 	1
0.11 	1
0.12 	1
0.13 	1
0.14 	1
0.15 	1
0.16 	1
0.17 	1
0.18 	1
0.19 	1
0.2 	1
0.21 	1
0.22 	1
0.23 	1
0.24 	1
0.25 	1
0.26 	1
0.27 	1
0.28 	1
0.29 	1
0.3 	1
0.31 	1
0.32 	1
0.33 	1
0.34 	1
0.35 	1
0.36 	1
0.37 	1
0.38 	1
0.39 	1
0.4 	1
0.41 	1
0.42 	1
0.43 	1
0.44 	1
0.45 	1
0.46 	1
0.47 	1
0.48 	1
0.49 	1
0.5 	1
0.51 	1
0.52 	1
0.53 	1
0.54 	1
0.55 	1
0.56 	1
0.57 	1
0.58 	1
0.59 	1
0.6 	1
0.61 	1
0.62 	1
0.63 	1
0.64 	1
0.65 	1
0.66 	1
0.67 	1
0.68 	1
0.69 	1
0.7 	1
0.71 	1
0.72 	1
0.73 	1
0.74 	1
0.75 	1
0.76 	1
0.77 	1
0.78 	1
0.79 	1
0.8 	1
0.81 	0.9999993
0.82 	0.9999986
0.83 	0.9999978
0.84 	0.899998
0.85 	0.7499985
0.86 	0.5999991
0.87 	0.4499997
0.88 	0.3000005
0.89 	0.1500012
0.9 	1.888369e-06
0.91 	1.321859e-06
0.92 	7.553478e-07
0.93 	1.888369e-07
0.94 	3.519595e-15
0.95 	2.199747e-15
0.96 	8.798987e-16
0.97 	3.750627e-24
0.98 	2.500418e-24
0.99 	1.250209e-24
1 	3.636382e-39
1.01 	2.545467e-39
1.02 	1.454553e-39
1.03 	3.636382e-40
1.04 	5.011888e-48
1.05 	3.13243e-48
1.06 	1.252972e-48
1.07 	7.360964e-58
1.08 	4.90731e-58
1.09 	2.453655e-58
1.1 	1.026567e-66
1.11 	7.185972e-67
1.12 	4.10627e-67
1.13 	1.026567e-67
1.14 	1.757303e-84
1.15 	1.098314e-84
1.16 	4.393258e-85
1.17 	1.311986e-93
1.18 	8.746573e-94
1.19 	4.373287e-94
1.2 	6.841912e-103
1.21 	4.789339e-103
1.22 	2.736765e-103
1.23 	6.841912e-104
1.24 	1.288951e-114
1.25 	8.055941e-115
1.26 	3.222377e-115
1.27 	4.221148e-124
1.28 	2.814099e-124
1.29 	1.407049e-124
1.3 	1.528449e-133
1.31 	1.069914e-133
1.32 	6.113795e-134
1.33 	1.528449e-134
1.34 	0
1.35 	0
1.36 	0
1.37 	0
1.38 	0
1.39 	0
1.4 	0
1.41 	0
1.42 	0
1.43 	0
1.44 	0
1.45 	0
1.46 	0
1.47 	0
1.48 	0
1.49 	0
1.5 	0
1.51 	0
1.52 	0
1.53 	0
1.54 	0
1.55 	0
1.56 	0
1.57 	0
1.58 	0
1.59 	0
1.6 	0
1.61 	0
1.62 	0
1.63 	0
1.64 	0
1.65 	0
1.66 	0
1.67 	0
1.68 	0
1.69 	0
1.7 	0
1.71 	0
1.72 	0
1.73 	0
1.74 	0
1.75 	0
1.76 	0
1.77 	0
1.78 	0
1.79 	0
1.8 	0
1.81 	0
1.82 	0
1.83 	0
1.84 	0
1.85 	0
1.86 	0
1.87 	0
1.88 	0
1.89 	0
1.9 	0
1.91 	0
1.92 	0
1.93 	0
1.94 	0
1.95 	0
1.96 	0
1.97 	0
1.98 	0
1.99 	0
2 	0
